ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT
31200	3	1	169	358.736327448342	170.263672551658	NaN	-165.736327448342	193	1	0	0	16	0	1.40278020000551	0.52141779998783
31200	3	0	185	169.114472945341	15.8855270546587	170.378145497	23.8855270546587	193	0	1	0	16	0	2.31903170002624	0.035128099960275
31200	3	0	205	177.273689006094	27.7263109939062	8.15921606075252	15.7263109939062	193	0	2	0	16	0	1.61143629997969	0.0622944999486208
31200	3	0	217	190.007979801441	26.9920201985586	12.7342907953476	2.99202019855863	193	0	3	0	16	0	0.956348499981686	0.039864300051704
31200	3	0	177	200.086032961206	-23.0860329612063	10.078053159765	-7.08603296120635	193	0	4	0	16	0	1.13814749999437	0.38944860000629
31200	3	0	354	195.089524425655	158.910475574345	-4.99650853555139	155.910475574345	351	1	0	0	16	0	1.39274919999298	0.228397300001234
31200	3	0	350	354.357353204219	-4.35735320421891	159.267828778564	-3.35735320421892	351	0	1	1	16	1	1.60859550000168	0.393682399997488
31200	3	0	356	354.465362637986	1.53463736201414	0.108009433766931	-3.46536263798586	351	0	2	1	16	0	1.52949749992695	0.0632977999048308
31200	3	0	348	355.510780060725	-7.51078006072531	1.04541742273944	-4.51078006072529	351	0	3	1	16	0	1.42050979996566	0.272432500030845
31200	3	0	0	354.494522142022	5.50547785797837	-1.01625791870365	-3.49452214202164	351	0	4	1	16	0	0.993794400012121	0.278371099964716
31200	3	0	11	354.247075300559	16.7529246994412	-0.247446841462876	-3.24707530055877	351	0	5	0	16	0	1.16143429989461	0.412057699984871
31200	3	0	230	354.132493930619	-124.132493930619	-0.114581369940101	-129.132493930619	225	1	0	0	16	0	1.85269859991968	0.154061599983834
31200	3	0	223	230.548466293718	-7.54846629371807	-123.584027636901	-5.54846629371807	225	0	1	1	16	0	1.46702050010208	0.751792500028387
31200	3	0	223	226.914951014043	-3.91495101404258	-3.63351527967549	-1.91495101404258	225	0	2	1	16	0	1.0823526000604	0.233367500011809
31200	3	0	188	225.609506576675	-37.6095065766752	-1.30544443736739	-0.609506576675193	225	0	3	0	16	0	1.06670710002072	0.283605300006457
31200	3	0	210	218.509228365524	-8.50922836552436	-7.10027821115082	6.49077163447562	225	0	4	1	16	0	1.93199329997879	1.35054649994709
31200	3	0	239	217.856179654559	21.1438203454413	-0.653048710965695	7.14382034544132	225	0	5	0	16	0	1.74178690009285	0.777888500015251
31200	3	0	242	230.856013585429	11.1439864145711	12.9998339308703	-5.85601358542895	225	0	6	0	16	0	1.98642189998645	0.236323000048287
31200	3	0	218	235.058386632583	-17.058386632583	4.20237304715404	-10.058386632583	225	0	7	0	16	0	2.93819580005948	0.370945000089705
31200	3	0	221	226.281161694642	-5.28116169464209	-8.7772249379409	-1.28116169464208	225	0	8	1	16	0	0.604622300015762	0.0552859000163153
31200	3	0	203	225.777722994264	-22.7777229942636	-0.503438700378444	-0.777722994263637	225	0	9	1	16	0	2.48194580001291	0.816838999977335
31200	3	0	248	226.005086005254	21.9949139947458	0.227363010990557	-1.0050860052542	225	0	10	0	16	1	1.80496380000841	0.423874399974011
31200	3	0	213	226.000074128123	-13.0000741281227	-0.00501187713147861	-18.0000741281227	208	1	0	1	16	0	1.20019769994542	0.453148099943064
31200	3	0	191	213.050242778506	-22.0502427785061	-12.9498313496166	-5.05024277850613	208	0	1	0	16	0	1.18527499993797	0.12084829993546
31200	3	0	201	221.905941941083	-20.9059419410829	8.85569916257675	-13.9059419410829	208	0	2	0	16	0	1.6959720000159	0.547870700014755
31200	3	0	189	221.922544600576	-32.9225446005756	0.0166026594927462	-13.9225446005756	208	0	3	0	16	0	2.07541960000526	1.12568110006396
31200	3	0	200	217.874983651098	-17.8749836510982	-4.04756094947743	-9.87498365109819	208	0	4	1	16	0	1.43176579999272	0.201038700062782
31200	3	0	227	214.608883332589	12.3911166674106	-3.26610031850878	-6.60888333258942	208	0	5	0	16	0	1.09387430001516	0.314031100017019
31200	3	0	35	215.915779075299	179.084220924701	1.30689574270917	-171.915779075299	44	1	0	0	16	0	0.844790700008161	0.0952947000041604
31200	3	0	47	35.9541987384092	11.0458012615908	-179.961580336889	8.04580126159078	44	0	1	0	16	0	1.50401570007671	0.172324200044386
31200	3	0	47	44.8169470141565	2.18305298584346	8.86274827574732	-0.816947014156544	44	0	2	1	16	1	1.78803239995614	0.355604199925438
31200	3	0	67	47.0510384170909	19.9489615829091	2.23409140293432	-3.05103841709087	44	0	3	1	16	0	1.83327440009452	0.500226700096391
31200	3	0	50	47.449662620127	2.55033737987298	0.398624203036146	-3.44966262012702	44	0	4	1	16	0	1.62278490001336	0.0922486999770626
31200	3	0	15	48.3477487831306	-33.3477487831306	0.898086163003609	-36.3477487831306	12	1	0	0	16	0	2.0205601999769	0.572405199985951
31200	3	0	8	48.727883429562	-40.727883429562	0.380134646431418	-36.727883429562	12	0	1	0	16	0	2.17779230000451	0.0641287000617012
31200	3	0	19	49.0856167799749	-30.0856167799749	0.35773335041284	-37.0856167799749	12	0	2	0	16	0	1.22515820001718	0.045219499967061
31200	3	0	352	33.2857693406082	-41.2857693406082	-15.7998474393667	-21.2857693406082	12	0	3	0	16	0	3.32474300009198	0.0734198000282049
31200	3	0	19	351.390328219226	27.6096717807736	-41.8954411213818	20.6096717807736	12	0	4	0	16	0	1.47138700005598	0.306592100067064
31200	3	0	9	27.6810615684852	-18.6810615684852	36.2907333492588	-15.6810615684852	12	0	5	1	16	0	1.90038570004981	0.501935500069521
31200	3	0	3	25.2941928501375	-22.2941928501375	-2.38686871834773	-13.2941928501375	12	0	6	0	16	0	1.00684370007366	0.343663000036031
31200	3	0	28	21.8936731417284	6.10632685827159	-3.40051970840909	6.10632685827159	28	1	0	1	16	0	0.732688300078735	0.0500944000668824
31200	3	0	29	22.6534793645494	6.34652063545065	0.759806222820937	5.34652063545065	28	0	1	1	16	0	0.938344099908136	0.256001699948683
31200	3	0	19	22.870063268238	-3.87006326823797	0.216583903688618	5.12993673176203	28	0	2	1	16	0	1.04649770003743	0.0469752999488264
31200	3	0	1	28.246205690918	-27.246205690918	5.37614242268007	-0.246205690918036	28	0	3	1	16	1	1.31088489992544	0.39573789993301
31200	3	0	30	28.1645177095266	1.83548229047335	-0.0816879813913881	-0.164517709526647	28	0	4	1	16	0	2.25292889995035	0.0197374999988824
31200	3	0	41	29.281427061059	11.718572938941	1.1169093515324	-1.28142706105905	28	0	5	1	16	0	1.86988229991402	0.305039500002749
31200	3	0	25	29.5603544646808	-4.56035446468075	0.278927403621705	-1.56035446468075	28	0	6	1	16	0	1.74080929998308	0.393722899956629
31200	3	0	38	30.2218382670627	7.77816173293735	0.661483802381898	-2.22183826706265	28	0	7	1	16	0	1.73835829994641	0.206823499989696
31200	3	0	28	30.352624727637	-2.35262472763702	0.13078646057437	-2.35262472763702	28	0	8	1	16	0	1.48785019991919	0.30776719993446
31200	3	0	298	30.2237434269846	-92.2237434269846	-0.128881300652447	-98.2237434269846	292	1	0	0	16	0	1.71016619994771	0.44602249993477
31200	3	0	312	298.911925469565	13.0880745304347	-91.3118179574193	-6.91192546956526	292	0	1	1	16	0	1.26326489995699	0.0141242999816313
31200	3	0	270	305.618489839252	-35.6184898392518	6.7065643696865	-13.6184898392518	292	0	2	0	16	0	1.88486760004889	0.0345587000483647
31200	3	0	271	295.031687120816	-24.0316871208162	-10.5868027184356	-3.03168712081619	292	0	3	1	16	0	5.66289289994165	3.9482122999616
31200	3	0	284	293.529482052023	-9.52948205202253	-1.50220506879367	-1.52948205202252	292	0	4	1	16	0	1.40976990002673	0.41085500002373
31200	3	0	240	291.938480467706	-51.9384804677065	-1.59100158431605	0.061519532293531	292	0	5	0	16	0	1.24202220002189	0.111065399949439
31200	3	0	299	284.896277176709	14.103722823291	-7.04220329099745	7.10372282329098	292	0	6	1	16	0	0.927340200054459	0.0305300999898463
31200	3	0	285	289.16842513352	-4.16842513352009	4.27214795681105	2.83157486647993	292	0	7	1	16	0	1.11950080003589	0.254179200041108
31200	3	0	265	287.18049720024	-22.1804972002404	-1.98792793327963	4.81950279975956	292	0	8	0	16	0	7.01257110002916	0.543649300001562
31200	3	0	289	286.138418571634	2.86158142836595	-1.04207862860641	5.86158142836597	292	0	9	1	16	0	2.05524619994685	0.304976599989459
31200	3	0	281	287.993087817974	-6.99308781797372	1.85466924633971	4.00691218202626	292	0	10	0	16	0	2.52821700007189	0.74788040004205
31200	4	1	301	0.690277197865043	-59.6902771978651	NaN	-53.6902771978651	307	1	0	0	16	0	1.66970339999534	0.587817199993879
31200	4	0	306	307.258008759674	-1.25800875967435	-53.4322684381907	-0.258008759674356	307	0	1	1	16	1	1.48817859997507	0.187835199991241
31200	4	0	317	306.596628909439	10.4033710905609	-0.661379850235174	0.403371090560819	307	0	2	1	16	0	1.16603630001191	0.0327922999858856
31200	4	0	317	306.244997160519	10.7550028394814	-0.35163174892052	0.755002839481344	307	0	3	0	16	0	1.93493320001289	0.417768599931151
31200	4	0	337	305.890179323422	31.1098206765782	-0.354817837096817	1.10982067657816	307	0	4	0	16	0	1.31300209998153	0.280954500078224
31200	4	0	319	305.228252647979	13.7717473520209	-0.661926675442684	1.77174735202085	307	0	5	0	16	0	0.990288000088185	0.293431500089355
31200	4	0	297	306.37481682183	-9.37481682182957	1.14656417385042	0.625183178170423	307	0	6	1	16	1	1.92679239995778	0.394454999943264
