ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT
31015	1	1	54	37.4417965965058	16.5582034034942	NaN	24.5582034034942	62	1	0	0	16	0	4.72243279998656	0.420954299974255
31015	1	0	50	67.2034785320574	-17.2034785320574	29.7616819355516	-5.20347853205738	62	0	1	1	16	0	2.83367229998112	0.418556099990383
31015	1	0	86	32.4711922908485	53.5288077091515	-34.7322862412089	29.5288077091515	62	0	2	0	16	0	2.93274429999292	0.0651664999895729
31015	1	0	47	106.12540897854	-59.1254089785396	73.6542166876911	-44.1254089785396	62	0	3	0	16	0	4.97831390000647	0.277796400012448
31015	1	0	77	102.078653710513	-25.0786537105128	-4.04675526802675	-40.0786537105128	62	0	4	0	16	0	2.42577540001366	0.425594099971931
31015	1	0	65	47.772842477596	17.227157522404	-54.3058112329168	14.227157522404	62	0	5	0	16	0	2.08897260000231	0.0555363000021316
31015	1	0	18	87.7093899573615	-69.7093899573615	39.9365474797655	-64.7093899573615	23	1	0	0	16	0	3.34540480002761	1.01140800002031
31015	1	0	32	355.480088885465	36.5199111145351	-92.2293010718966	27.5199111145352	23	0	1	0	16	0	2.58069800003432	0.764929099997971
31015	1	0	38	52.2531946127253	-14.2531946127253	56.7731057272605	-29.2531946127253	23	0	2	0	16	0	1.98528590000933	0.202148899959866
31015	1	0	9	55.5008666844063	-46.5008666844063	3.24767207168099	-32.5008666844063	23	0	3	0	16	0	5.11995339998975	1.30200369999511
31015	1	0	39	43.7981669355479	-4.7981669355479	-11.7026997488584	-20.7981669355479	23	0	4	1	16	0	2.57712570001604	0.0126035999855958
31015	1	0	9	17.1027289690524	-8.10272896905235	-26.6954379664956	5.89727103094765	23	0	5	1	16	0	2.02181120001478	0.738866699975915
31015	1	0	37	45.1784909475536	-8.17849094755359	28.0757619785012	-22.1784909475536	23	0	6	1	16	0	2.30625020002481	0.0232739000348374
31015	1	0	28	359.492970939085	28.5070290609148	-45.6855200084684	23.5070290609148	23	0	7	0	16	0	3.7142593000317	1.21444050001446
31015	1	0	31	61.7712238186304	-30.7712238186304	62.2782528795452	-38.7712238186304	23	0	8	0	16	0	3.10139070003061	0.0669339000014588
31015	1	0	50	4.14777653808085	45.8522234619192	-57.6234472805496	18.8522234619192	23	0	9	0	16	0	2.55072689999361	0.0510475999908522
31015	1	0	31	348.735794395372	42.264205604628	-15.4119821427089	34.264205604628	23	0	10	0	16	0	2.5267109000124	0.0259981999988668
31015	1	0	42	6.5662986207463	35.4337013792537	17.8305042253743	16.4337013792537	23	0	11	0	16	0	3.04362330003642	0.0446111999917775
31015	1	0	35	21.7005367393174	13.2994632606826	15.1342381185711	1.29946326068256	23	0	12	1	16	0	1.82565940002678	0.292552000028081
31015	1	0	26	43.989851635728	-17.989851635728	22.2893148964105	-20.989851635728	23	0	13	1	16	0	4.14837210002588	0.112988700042479
31015	1	0	2	39.0599627476994	-37.0599627476994	-4.92988888802859	-16.0599627476994	23	0	14	0	16	0	2.76469430001453	0.531071699981112
31015	1	0	219	38.6184394674066	-179.618439467407	-0.441523280292819	165.381560532593	204	1	0	0	16	0	2.54229849996045	0.442677999963053
31015	1	0	204	196.432415691095	7.56758430890486	157.813976223689	7.56758430890486	204	0	1	1	16	0	2.69181049999315	0.0738034999812953
31015	1	0	196	203.9404266809	-7.94042668090042	7.50801098980527	0.0595733190995955	204	0	2	1	16	1	4.95539439999266	0.0524597999756224
31015	1	0	219	181.183628692729	37.8163713072713	-22.7567979881717	22.8163713072713	204	0	3	0	16	0	6.94205840001814	0.573008600040339
31015	1	0	230	228.998973843947	1.00102615605316	47.8153451512181	15.0010261560531	244	1	0	1	16	0	5.25132189999567	1.70114109996939
31015	1	0	228	242.737671529855	-14.7376715298549	13.7386976859081	1.26232847014503	244	0	1	1	16	0	1.70306659996277	0.187301400001161
31015	1	0	201	236.12668433707	-35.1266843370699	-6.61098719278503	7.87331566293006	244	0	2	0	16	0	6.27165780001087	2.40465800004313
31015	1	0	254	221.126510275655	32.8734897243446	-15.0001740614145	22.8734897243446	244	0	3	0	16	0	4.11660780000966	0.982450900017284
31015	1	0	214	264.925269621843	-50.9252696218425	43.7987593461871	-20.9252696218425	244	0	4	0	16	0	7.15303109999513	0.0839504000032321
31015	2	1	357	264.210077346542	92.7899226534579	NaN	99.7899226534579	4	1	0	0	16	0	4.18756330001634	1.00402559997747
31015	2	0	335	25.4714319749461	-50.4714319749461	121.261354628404	-21.4714319749461	4	0	1	0	16	0	3.68887839996023	1.18893579998985
31015	2	0	1	307.241406859774	53.7585931402262	-78.2300251151723	56.7585931402262	4	0	2	0	16	0	2.42047160002403	0.119715399981942
31015	2	0	9	321.34019174591	47.6598082540901	14.0987848861361	42.6598082540901	4	0	3	0	16	0	5.22728789999383	0.176367199979722
31015	2	0	342	3.68348638916052	-21.6834863891605	42.3432946432506	0.316513610839479	4	0	4	0	16	1	4.07076199998846	1.45467859995551
31015	2	0	48	323.031656094484	84.9683439055162	-40.6518302946767	94.9683439055162	58	1	0	0	16	0	5.57457100000465	2.84051240002736
31015	2	0	72	335.306014871956	96.6939851280443	12.274358777472	82.6939851280443	58	0	1	0	16	0	3.14644499996211	1.04660899995361
31015	2	0	54	100.137803853085	-46.1378038530851	124.831788981129	-42.1378038530851	58	0	2	0	16	0	3.55131680000341	0.333650999993552
31015	2	0	44	58.6459512792208	-14.6459512792207	-41.4918525738644	-0.645951279220739	58	0	3	1	16	1	5.49061480001546	0.20457170001464
31015	2	0	40	71.9657144328701	-31.9657144328701	13.3197631536494	-13.9657144328701	58	0	4	0	16	0	3.8862471000175	0.919126899971161
31015	2	0	46	15.9453959009228	30.0546040990772	-56.0203185319473	42.0546040990772	58	0	5	0	16	0	2.90103279997129	0.617070899985265
31015	2	0	68	66.9175337284707	1.08246627152933	50.9721378275478	-8.91753372847068	58	0	6	1	16	0	6.32769979996374	0.774708199955057
31015	2	0	65	33.6267572981407	31.3732427018593	-33.29077643033	24.3732427018594	58	0	7	0	16	0	4.8963615000248	0.778281299979426
31015	2	0	29	48.9451862290376	-19.9451862290376	15.3184289308969	9.05481377096243	58	0	8	1	16	0	1.6465893999557	0.0966895999736153
31015	2	0	59	8.94538183353893	50.0546181664611	-39.9998043954986	49.0546181664611	58	0	9	0	16	0	2.33947340003215	0.0559002000372857
31015	2	0	59	30.6889587373936	28.3110412626064	21.7435769038547	27.3110412626064	58	0	10	0	16	0	1.63572209997801	0.0528040999779478
31015	2	0	45	12.6698142649497	32.3301857350503	-18.0191444724439	45.3301857350504	58	0	11	0	16	0	6.56004049995681	4.39322649996029
31015	2	0	176	67.9580554888214	108.041944511179	55.2882412238718	138.041944511179	206	1	0	0	16	0	1.2445017999853	0.0957022999646142
31015	2	0	220	196.91700586098	23.0829941390202	128.958950372158	9.08299413902019	206	0	1	0	16	0	2.57545170001686	0.708585700020194
31015	2	0	202	237.544322406718	-35.5443224067179	40.6273165457381	-31.5443224067179	206	0	2	0	16	0	1.78518790000817	0.168488700001035
31015	2	0	204	206.118309513063	-2.11830951306263	-31.4260128936553	-0.118309513062626	206	0	3	1	16	1	2.71047480002744	0.0613766000024043
31015	2	0	200	225.507029060915	-25.5070290609148	19.3887195478521	-19.5070290609148	206	0	4	0	16	0	5.32658679998713	0.757464499969501
31015	2	0	230	182.183950227676	47.8160497723237	-43.3230788332384	23.8160497723237	206	0	5	0	16	0	2.62428469996667	0.724017700005788
31015	2	0	251	197.760911924938	53.2390880750625	15.5769616972612	78.2390880750625	276	1	0	0	16	0	1.85257340001408	0.488235099997837
31015	2	0	260	272.500410564377	-12.5004105643768	74.7394986394393	3.49958943562313	276	0	1	1	16	0	2.01817379996646	0.0193225999828428
31015	2	0	287	282.893744044882	4.1062559551179	10.3933334805053	-6.89374404488213	276	0	2	1	16	0	1.89875579997897	0.0314652000088245
31015	2	0	289	275.492324557127	13.5076754428726	-7.40141948775469	0.507675442872557	276	0	3	1	16	1	4.09822039998835	0.129585499991663
31015	2	0	285	303.354025751517	-18.3540257515168	27.8617011943893	-27.3540257515168	276	0	4	0	16	0	4.23509569995804	0.751837599964347
31015	2	0	253	268.636072468397	-15.6360724683971	-34.7179532831197	-26.636072468397	242	1	0	0	16	0	6.47243239998352	3.03859329997795
31015	2	0	251	242.715792706377	8.28420729362307	-25.9202797620201	-0.715792706376929	242	0	1	1	16	1	5.43150359997526	0.863318699994124
31015	3	1	162	119.712565575883	42.2874344241168	NaN	24.2874344241168	144	1	0	0	8	0	7.0007251999923	4.18316049996065
31015	3	0	134	180.267735338702	-46.2677353387022	60.555169762819	-36.2677353387022	144	0	1	0	8	0	2.9513711000327	1.08537370001432
31015	3	0	150	204.218176884591	-54.2181768845907	23.9504415458885	-60.2181768845907	144	0	2	0	8	0	2.87134099996183	0.187349299958441
31015	3	0	123	173.736509385665	-50.7365093856654	-30.4816674989253	-29.7365093856655	144	0	3	0	8	0	2.40444139996544	0.471884300000966
31015	3	0	118	143.595911436921	-25.595911436921	-30.1405979487445	0.404088563079023	144	0	4	1	8	1	2.84171999996761	0.791299299977254
31015	3	0	151	105.212582868621	45.7874171313795	-38.3833285683005	38.7874171313795	144	0	5	0	8	0	2.85983510001097	1.02650019997964
31015	3	0	157	169.053268870255	-12.053268870255	63.8406860016345	-25.053268870255	144	0	6	0	8	0	2.43530020001344	0.419694399985019
31015	3	0	109	140.644622205786	-31.6446222057861	-28.4086466644689	3.3553777942139	144	0	7	0	8	0	3.18976829998428	1.15689119999297
31015	3	0	118	150.883853733921	-32.8838537339211	10.239231528135	-6.88385373392109	144	0	8	0	8	0	1.45647809997899	0.0741989000234753
31015	3	0	151	103.369338587869	47.6306614121312	-47.5145151460523	40.6306614121312	144	0	9	0	8	0	1.80135739996331	0.068379600008484
31015	3	0	157	174.035512898747	-17.0355128987469	70.6661743108781	-47.0355128987469	127	1	0	1	8	0	2.69625630002702	0.413677799981087
31015	3	0	167	178.363422958383	-11.3634229583833	4.32791005963638	-51.3634229583833	127	0	1	1	8	0	3.3254225999699	0.474189299973659
31015	3	0	130	192.557556216279	-62.5575562162789	14.1941332578956	-65.5575562162789	127	0	2	0	8	0	2.58593950001523	1.06967729999451
31015	3	0	131	159.702430227771	-28.7024302277713	-32.8551259885076	-32.7024302277713	127	0	3	0	8	0	1.56383280002046	0.0662485000211746
31015	3	0	109	149.470294100066	-40.4702941000659	-10.2321361277054	-22.4702941000659	127	0	4	0	8	0	1.50979060004465	0.0447222000220791
31015	3	0	152	127.610949669839	24.3890503301609	-21.8593444302268	-0.610949669839069	127	0	5	0	8	1	3.02002880000509	0.88625320000574
31015	3	0	108	167.161183720099	-59.1611837200992	39.5502340502601	-40.1611837200992	127	0	6	0	8	0	4.22024410002632	1.26875510002719
31015	3	0	103	84.4470289669632	18.5529710330368	-82.714154753136	42.5529710330368	127	0	7	1	8	0	1.49283669999568	0.0128864999860525
31015	3	0	116	126.921655336836	-10.921655336836	42.4746263698728	0.0783446631640137	127	0	8	1	8	1	6.81525970000075	2.33100459998241
31015	3	0	139	100.22900828736	38.7709917126405	-26.6926470494765	26.7709917126405	127	0	9	0	8	0	4.46004279999761	2.6271895999671
31015	3	0	135	158.294563253894	-23.2945632538944	58.0655549665349	-31.2945632538944	127	0	10	0	8	0	4.83835869998438	0.052288300008513
31015	3	0	142	126.682350755894	15.3176492441064	-31.6122124980008	0.317649244106423	127	0	11	1	8	1	7.43239689996699	2.36358569998993
31015	3	0	123	112.940793470373	10.0592065296271	-13.7415572855207	14.0592065296271	127	0	12	1	8	0	7.77740510000149	3.92803019995335
31015	3	0	118	153.919468177967	-35.9194681779667	40.9786747075939	-26.9194681779667	127	0	13	0	8	0	7.22529449994909	1.92282589996466
31015	3	0	84	100.760469306028	-16.7604693060281	-53.1589988719387	26.2395306939719	127	0	14	0	8	0	4.49811580003006	2.03115540003637
31015	3	0	112	126.919418618399	-14.9194186183989	26.1589493123709	0.0805813816010671	127	0	15	1	8	1	5.38488059997326	2.51864560000831
31015	3	0	145	142.606867771972	2.39313222802821	15.6874491535729	-15.6068677719718	127	0	16	1	8	0	6.92151469999226	4.03828290000092
31015	3	0	136	126.594439289709	9.40556071029122	-16.012428482263	0.405560710291212	127	0	17	1	8	1	2.97421929996926	0.13956399995368
31015	3	0	113	155.664600943256	-42.6646009432563	29.0701616535475	-28.6646009432563	127	0	18	0	8	0	5.78526169998804	0.183204599947203
31015	3	0	133	138.410944955356	-5.41094495535571	-17.2536559879006	-11.4109449553557	127	0	19	1	8	0	4.81577410001773	1.9984342000098
31015	4	1	102	313.602818972704	148.397181027296	NaN	157.397181027296	111	1	0	0	8	0	4.51856670004781	2.56951640004991
31015	4	0	86	125.27737568806	-39.2773756880597	171.674556715356	-14.2773756880597	111	0	1	0	8	0	7.68186039995635	5.36610639997525
31015	4	0	129	111.515884709495	17.4841152905048	-13.7614909785646	-0.51588470949514	111	0	2	1	8	1	3.58670789998723	0.235726899991278
31015	4	0	95	77.6535793312731	17.3464206687269	-33.862305378222	33.3464206687269	111	0	3	1	8	0	2.03916650003521	0.0384475000319071
31015	4	0	109	128.621813710911	-19.6218137109106	50.9682343796375	-17.6218137109106	111	0	4	0	8	0	2.41588769998634	0.549082699988503
31015	4	0	138	76.7462843735046	61.2537156264954	-51.875529337406	34.2537156264954	111	0	5	0	8	0	2.94164859998273	0.0749183999723755
