ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT
53704	1	1	330	221.43002405129	108.56997594871	NaN	83.5699759487097	305	1	0	0	16	0	3.10245399991982	0.452350500039756
53704	1	0	276	320.328873196406	-44.3288731964061	98.8988491451158	-15.328873196406	305	0	1	0	16	0	0.99277999997139	0.0932142999954522
53704	1	0	292	299.121201255656	-7.12120125565635	-21.2076719407497	5.87879874434366	305	0	2	1	16	0	1.38124669995159	0.0312606000807136
53704	1	0	302	315	-13	15.8787987443436	-9.99999999999999	305	0	3	1	16	0	0.832201499957591	0.299466299824417
53704	1	0	288	307.395130720485	-19.395130720485	-7.60486927951501	-2.39513072048498	305	0	4	0	16	1	1.32968439999968	0.0302947999443859
53704	1	0	6	277.953081971438	88.0469180285616	-29.4420487490465	78.0469180285615	356	1	0	0	16	0	1.44672010000795	0.0636005999986082
53704	1	0	349	344.134292197226	4.86570780277378	66.1812102257878	11.8657078027738	356	0	1	1	16	0	0.799213599879295	0.117552199866623
53704	1	0	10	15.8964042245232	-5.89640422452323	31.762112027297	-19.8964042245232	356	0	2	1	16	0	2.03727490012534	0.13693860010244
53704	1	0	9	331.323618197346	37.676381802654	-44.5727860271772	24.676381802654	356	0	3	0	16	0	1.78612910001539	0.370439699850976
53704	1	0	3	23.2265806333136	-20.2265806333136	51.9029624359676	-27.2265806333136	356	0	4	1	16	0	0.995034700026736	0.062027300009504
53704	1	0	355	356.483452503665	-1.48345250366452	-26.7431281296491	-0.483452503664529	356	0	5	1	16	1	1.24529240000993	0.396057500038296
53704	1	0	15	16.9006073232213	-1.90060732322127	20.4171548195568	-20.9006073232213	356	0	6	1	16	0	1.21295429999009	0.23050140007399
53704	1	0	0	327.715336988895	32.2846630111052	-49.1852703343265	28.2846630111052	356	0	7	0	16	0	0.615787399932742	0.0356049998663366
53704	1	0	353	13.3338016735101	-20.3338016735101	45.6184646846153	-17.3338016735101	356	0	8	0	16	0	0.707159099867567	0.124432899989188
53704	1	0	5	350.944642491915	14.0553575080852	-22.3891591815953	5.05535750808519	356	0	9	0	16	0	1.24240419990383	0.526443399954587
53704	1	0	348	26.0753555839487	-38.0753555839488	35.130713092034	-30.0753555839488	356	0	10	0	16	0	0.918964899843559	0.437884999904782
53704	1	0	9	354.271048715255	14.7289512847449	-31.8043068686936	1.72895128474488	356	0	11	0	16	0	1.31565200001933	0.36714019998908
53704	1	0	352	355.576186943056	-3.57618694305641	1.30513822780128	0.423813056943595	356	0	12	1	16	0	1.14759900001809	0.1491741000209
53704	1	0	358	32.4845261932173	-34.4845261932173	36.9083392501609	-36.4845261932173	356	0	13	0	16	1	0.629857500083745	0.0327171001117676
53704	1	0	350	27.5728567465751	-37.5728567465751	-4.91166944664217	-31.5728567465751	356	0	14	0	16	0	2.16605819994584	0.149109200108796
