ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT
13713	1	1	323	359.849221980916	-36.849221980916	NaN	-38.849221980916	321	1	0	0	16	0	4.49900660011917	3.44961929996498
13713	1	0	330	322.594643368592	7.40535663140845	-37.2545786123245	-1.59464336859155	321	0	1	1	16	0	1.65487069985829	0.454882099991664
13713	1	0	348	330.118943607085	17.8810563929147	7.52430023849376	-9.11894360708531	321	0	2	0	16	0	1.3178319002036	0.168632199987769
13713	1	0	309	340.57334578333	-31.5733457833304	10.4544021762452	-19.5733457833305	321	0	3	1	16	0	4.73602139996365	0.0352928000502288
13713	1	0	312	328.35117868915	-16.3511786891497	-12.2221670941808	-7.35117868914969	321	0	4	0	16	0	1.74795829993673	0.398343899985775
13713	1	0	304	316.548157698978	-12.5481576989779	-11.8030209901717	4.45184230102203	321	0	5	0	16	0	2.13550249999389	0.369015400065109
13713	1	0	298	306.714202976046	-8.71420297604632	-9.83395472293164	14.2857970239537	321	0	6	0	16	0	1.34163919999264	0.326187000144273
13713	1	0	327	294.97074923612	32.0292507638802	-11.7434537399265	26.0292507638801	321	0	7	1	16	0	1.50852889986709	0.0419075000099838
13713	1	0	334	319.312503143939	14.6874968560611	24.3417539078191	13.6874968560611	333	1	0	0	16	0	1.40634749992751	0.0239564999938011
13713	1	0	314	334.481765177325	-20.4817651773254	15.1692620333865	-1.48176517732543	333	0	1	0	16	0	2.00521149998531	0.755955700064078
13713	1	0	318	313.505666408733	4.49433359126652	-20.9760987685919	19.4943335912665	333	0	2	1	16	0	3.32689930009656	0.0420127001125365
13713	1	0	358	332.831857628541	25.1681423714586	19.326191219808	0.168142371458531	333	0	3	1	16	1	2.73850149987265	0.0390538999345154
13713	1	0	317	357.658354537801	-40.6583545378008	24.8264969092594	-24.6583545378009	333	0	4	0	16	0	2.91893190005794	0.518447099952027
13713	1	0	318	332.756350340654	-14.7563503406541	-24.9020041971468	0.243649659345918	333	0	5	1	16	0	1.02997379982844	0.0151340998709202
13713	1	0	325	322.626717882602	2.37328211739774	-10.1296324580518	10.3732821173977	333	0	6	1	16	0	1.47033929987811	0.371271299896762
13713	1	0	339	325.36632260345	13.6336773965495	2.73960472084824	7.63367739654952	333	0	7	0	16	0	1.98441500007175	0.701185500016436
13713	1	0	254	332.438600926417	-78.438600926417	7.07227832296656	-63.438600926417	269	1	0	0	16	0	1.1530540001113	0.00216130004264414
13713	1	0	259	253.396376137034	5.60362386296596	-79.042224789383	15.6036238629659	269	0	1	1	16	0	2.4028197999578	0.0519840000197291
13713	1	0	246	254.448014629617	-8.44801462961749	1.05163849258344	14.5519853703825	269	0	2	1	16	0	1.34921599994414	0.367332299938425
13713	1	0	287	268.924149379209	18.0758506207913	14.4761347495912	0.0758506207912705	269	0	3	0	16	1	2.48592559993267	0.419444300001487
13713	1	0	274	269.02068034566	4.97931965433951	0.0965309664517555	-0.020680345660485	269	0	4	1	16	1	2.97468589991331	1.09169729985297
13713	1	0	279	270.744059202889	8.2559407971113	1.7233788572282	-1.74405920288869	269	0	5	1	16	0	1.90825099986978	0.659061399986967
13713	1	0	281	280.795453587732	0.204546412268228	10.0513943848431	-11.7954535877318	269	0	6	1	16	0	0.946224499959499	0.364395499927923
13713	1	0	336	281.105743104986	54.8942568950143	0.31028951725389	47.8942568950143	329	1	0	0	16	0	1.49719340004958	0.247528900159523
13713	1	0	345	335.682605586983	9.31739441301737	54.576862481997	-6.68260558698265	329	0	1	0	16	0	1.88023080001585	0.146692000096664
13713	1	0	348	329.176102700752	18.8238972992483	-6.506502886231	-0.176102700751656	329	0	2	0	16	1	2.58428540010937	0.534144300036132
13713	1	0	337	347.774877324264	-10.7748773242642	18.5987746235126	-18.7748773242642	329	0	3	1	16	0	1.89682759996504	0.397750800009817
13713	1	0	338	338.042577884897	-0.0425778848967072	-9.73229943936753	-9.04257788489671	329	0	4	1	16	0	3.61604200000875	0.432347900001332
13713	1	0	318	338.492197355481	-20.4921973554811	0.449619470584455	-9.49219735548116	329	0	5	1	16	0	1.93683300004341	0.521427900064737
