ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT
22604	3	1	313	250.069587313194	62.9304126868056	NaN	83.9304126868056	334	1	0	0	16	0	2.66861309995875	2.15803950000554
22604	3	0	332	301.263731694377	30.7362683056226	51.194144381183	32.7362683056226	334	0	1	0	16	0	1.23115550004877	0.0165785001590848
22604	3	0	335	339.616966170563	-4.616966170563	38.3532344761856	-5.61696617056304	334	0	2	1	16	0	2.1407110998407	0.490850099828094
22604	3	0	340	329.07036840702	10.9296315929799	-10.5465977635429	4.92963159297986	334	0	3	0	16	0	5.80344490008429	0.820196000160649
22604	3	0	336	334.167123400486	1.83287659951421	5.09675499346567	-0.167123400485814	334	0	4	1	16	1	4.31694860011339	0.719338500173762
22604	3	0	225	329.208509273302	-104.208509273302	-4.95861412718383	-89.208509273302	240	1	0	0	16	0	3.98890740005299	0.641906199976802
22604	3	0	232	240.982123959683	-8.98212395968258	-88.2263853136194	-0.982123959682621	240	0	1	0	16	0	1.42973070009612	0.332473000045866
22604	3	0	237	225.69446028755	11.3055397124502	-15.2876636721328	14.3055397124502	240	0	2	0	16	0	1.91787389991805	0.384996700100601
22604	3	0	228	241.995142611956	-13.9951426119564	16.3006823244066	-1.99514261195638	240	0	3	1	16	0	2.65034679998644	0.267748600104824
22604	3	0	237	240.025221579449	-3.02522157944894	-1.96992103250741	-0.025221579448976	240	0	4	1	16	1	7.07011849991977	0.649382499977946
22604	3	0	253	232.517588572282	20.4824114277184	-7.50763300716741	7.48241142771843	240	0	5	0	16	0	2.61293180007488	0.566452200058848
22604	3	0	243	259.066183214244	-16.0661832142443	26.5485946419628	-19.0661832142443	240	0	6	0	16	0	2.234812800074	0.104308499954641
22604	3	0	242	237.796960725595	4.203039274405	-21.2692224886493	2.20303927440498	240	0	7	1	16	0	1.9092109000776	0.0602148999460042
22604	3	0	124	239.26978475408	-115.26978475408	1.47282402848483	-150.26978475408	89	1	0	0	16	0	2.99396110000089	0.513533599907532
22604	3	0	99	136.548157698978	-37.548157698978	-102.721627055102	-47.548157698978	89	0	1	0	16	0	1.94660280016251	0.164637200068682
22604	3	0	82	105.297887378503	-23.297887378503	-31.250270320475	-16.297887378503	89	0	2	0	16	0	1.62345190020278	0.426473500207067
22604	3	0	79	89.5771605953295	-10.5771605953296	-15.7207267831735	-0.577160595329553	89	0	3	1	16	1	2.15371260000393	0.222446499858052
22604	3	0	101	76.3331368125337	24.6668631874663	-13.2440237827958	12.6668631874663	89	0	4	0	16	0	2.69255999987945	0.663426999934018
22604	3	0	76	89.5541274480675	-13.5541274480675	13.2209906355338	-0.55412744806751	89	0	5	0	16	0	1.58404680015519	0.184197599999607
22604	3	0	109	74.3757654188132	34.6242345811868	-15.1783620292543	14.6242345811868	89	0	6	1	16	0	1.89860870013945	0.11699300003238
22604	3	0	95	105.111828377787	-10.1118283777866	30.7360629589734	-16.1118283777866	89	0	7	1	16	0	1.85969320009463	0.615220100153238
22604	3	0	67	92.4895529219991	-25.4895529219991	-12.6222754557874	-3.48955292199915	89	0	8	1	16	0	1.50105239986442	0.118884499883279
22604	3	0	72	81.4026817721858	-9.40268177218576	-11.0868711498134	7.59731822781424	89	0	9	0	16	0	7.32441450003535	3.87556159985252
22604	3	0	58	68.5764187218485	-10.5764187218485	-12.8262630503372	20.4235812781515	89	0	10	0	16	0	2.26885799993761	0.168439300032333
22604	3	0	87	63.5159894754035	23.4840105245965	-5.06042924644504	25.4840105245965	89	0	11	1	16	0	2.4850508000236	0.43906810018234
22604	3	0	70	89.7975422577818	-19.7975422577818	26.2815527823783	-0.797542257781822	89	0	12	1	16	1	3.60687500005588	0.75864199991338
22604	3	0	72	83.6347554443561	-11.6347554443561	-6.16278681342569	5.36524455564386	89	0	13	0	16	0	2.2996127998922	0.588346099946648
22604	3	0	84	68.6705384847205	15.3294615152795	-14.9642169596357	20.3294615152795	89	0	14	1	16	0	2.314377799863	0.851995499804616
22604	3	0	65	81.232418755447	-16.232418755447	12.5618802707266	7.76758124455295	89	0	15	1	16	0	3.94945880002342	1.25142799993046
22604	3	0	86	86.9059419410829	-0.905941941082914	5.67352318563587	2.09405805891708	89	0	16	1	16	0	2.64975399989635	0.518341299844906
22604	3	0	105	82.6181815780801	22.3818184219199	-4.28776036300281	6.38181842191989	89	0	17	1	16	0	2.74903780012392	0.868148700101301
22604	3	0	104	101.02953122398	2.97046877601952	18.4113496459004	-12.0295312239805	89	0	18	1	16	0	1.3455568999052	0.317042300011963
22604	3	0	79	88.7811247648687	-9.78112476486871	-12.2484064591118	0.218875235131287	89	0	19	1	16	0	1.90030219987966	0.155576499877498
22604	3	0	87	83.9699911917185	3.03000880828147	-4.81113357315018	5.03000880828147	89	0	20	1	16	0	5.13026470015757	0.96491610002704
22604	3	0	40	101.888658039628	-61.888658039628	17.9186668479094	-69.888658039628	32	1	0	0	16	0	1.53813440003432	0.524666200159118
22604	3	0	28	36.0148002495773	-8.01480024957732	-65.8738577900506	-4.01480024957732	32	0	1	1	16	0	3.5929848998785	0.0780261000618339
22604	3	0	31	32.3414906912024	-1.34149069120236	-3.67330955837496	-0.34149069120236	32	0	2	1	16	0	3.65927370009013	1.14608029997908
22604	3	0	41	37.1168606832703	3.88313931672973	4.77536999206791	-5.11686068327027	32	0	3	1	16	0	2.44772349996492	0.535271000117064
22604	3	0	49	23.4399360934349	25.5600639065651	-13.6769245898354	8.56006390656512	32	0	4	0	16	0	3.04424010007642	0.729411999927834
22604	3	0	64	45.1066959279023	18.8933040720977	21.6667598344674	40.8933040720978	86	1	0	1	16	0	2.37520959996618	0.762736700009555
22604	3	0	77	57.5542951538729	19.4457048461271	12.4475992259707	28.4457048461271	86	0	1	1	16	0	1.60995660000481	0.448887800099328
22604	3	0	102	67.1526860823215	34.8473139176786	9.59839092844851	18.8473139176786	86	0	2	1	16	0	6.09953880007379	4.52027189987712
22604	3	0	88	82.1617950160806	5.8382049839194	15.0091089337591	3.83820498391941	86	0	3	1	16	0	1.46107219997793	0.747967300005257
22604	3	0	108	86.3348153513876	21.6651846486124	4.17302033530702	-0.334815351387603	86	0	4	0	16	1	2.89540639985353	0.747789999935776
22604	3	0	84	112.833654177918	-28.8336541779175	26.4988388265299	-26.8336541779175	86	0	5	0	16	0	1.24229560000822	0.180865499889478
22604	3	0	66	93.1652063888104	-27.1652063888104	-19.6684477891071	-7.16520638881039	86	0	6	0	16	0	2.61140629998408	0.815670399926603
22604	3	0	91	71.6151787054195	19.3848212945805	-21.5500276833909	14.3848212945805	86	0	7	1	16	0	2.61033580009826	1.0311539999675
22604	3	0	260	76.961343416977	-176.961343416977	5.34616471155749	-155.961343416977	281	1	0	0	16	0	1.16084369993769	0.214146599872038
22604	3	0	311	271.832839505942	39.1671604940579	-165.128503911035	9.16716049405795	281	0	1	0	16	0	2.88498599990271	0.155147099867463
22604	3	0	282	293.145783358542	-11.1457833585425	21.3129438526004	-12.1457833585425	281	0	2	1	16	0	1.87993979989551	0.38457929994911
22604	3	0	287	275.519846344866	11.4801536551343	-17.6259370136768	5.4801536551343	281	0	3	0	16	0	1.78111060010269	0.799126600148156
22604	3	0	265	292.087171603228	-27.0871716032284	16.5673252583626	-11.0871716032283	281	0	4	1	16	0	2.75625739991665	0.59433489991352
22604	3	0	261	271.6706532714	-10.6706532713999	-20.4165183318284	9.32934672860008	281	0	5	1	16	0	6.26114319986664	4.39791549998336
22604	3	0	291	266.77547739348	24.2245226065199	-4.89517587791984	14.2245226065199	281	0	6	0	16	0	2.28811229998246	0.223411600105464
22604	3	0	302	296.490833887612	5.5091661123879	29.715356494132	-15.4908338876121	281	0	7	1	16	0	2.51643029996194	0.0664568000938743
