ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT
59839	3	1	163	36.9047384925761	126.095261507424	NaN	137.095261507424	174	1	0	0	16	0	1.62381329992786	1.19138249999378
59839	3	0	171	164.633914787177	6.36608521282338	127.7291762946	9.36608521282337	174	0	1	1	16	0	1.70299120002892	0.0362997999181971
59839	3	0	184	167.868678933368	16.1313210666325	3.2347641461909	6.13132106663248	174	0	2	0	16	0	1.46639139996842	0.134377000038512
59839	3	0	173	174.2894068625	-1.28940686250036	6.42072792913285	-0.289406862500375	174	0	3	1	16	0	2.14990509999916	0.0686931000091136
59839	3	0	185	172.635253755017	12.3647462449826	-1.65415310748301	1.36474624498264	174	0	4	0	16	0	1.45350149995647	0.0536000999854878
59839	3	0	163	174.755661889285	-11.7556618892848	2.1204081342675	-0.755661889284867	174	0	5	1	16	0	1.75099869992118	0.0336842000251636
59839	3	0	190	172.802792450939	17.1972075490615	-1.95286943834631	1.19720754906144	174	0	6	0	16	0	2.44900879997294	0.283530900022015
59839	3	0	174	174.415497723013	-0.41549772301311	1.61270527207456	-0.41549772301311	174	0	7	1	16	1	2.15515130001586	0.0720640999497846
59839	3	0	254	173.761667310361	80.2383326896394	-0.653830412652431	54.2383326896393	228	1	0	0	16	0	1.68421490001492	0.033805700019002
59839	3	0	231	254.027867852995	-23.0278678529949	80.2662005426342	-26.0278678529948	228	0	1	1	16	0	0.901127499993891	0.0349043000023812
59839	3	0	225	242.969139740157	-17.969139740157	-11.0587281128379	-14.969139740157	228	0	2	1	16	0	1.56281669996679	0.029416500008665
59839	3	0	210	227.871962486993	-17.8719624869928	-15.0971772531642	0.128037513007252	228	0	3	1	16	1	1.64848450000864	0.365737200016156
59839	3	0	4	227.652132139037	136.347867860963	-0.219830347955433	110.347867860963	338	1	0	0	16	0	1.37299920001533	0.0398065000772476
59839	3	0	338	4.17609052760457	-26.1760905276046	136.523958388567	-26.1760905276046	338	0	1	1	16	0	1.98090389999561	0.0157779000001028
59839	3	0	357	350.209103446916	6.79089655308357	-13.9669870806882	-12.2091034469164	338	0	2	1	16	0	1.121924300096	0.0398382000857964
59839	3	0	326	353.318659101455	-27.3186591014551	3.10955565453867	-15.3186591014551	338	0	3	0	16	0	2.14450779999606	0.17955899995286
59839	3	0	186	343.345693623077	-157.345693623077	-9.97296547837841	-148.345693623077	195	1	0	0	16	0	1.79363329999615	0.0604579000500962
59839	3	0	191	194.413597701185	-3.41359770118493	-148.932095921892	0.586402298815082	195	0	1	1	16	1	1.90392680000514	0.0402875000145286
59839	3	0	203	195.846211153756	7.15378884624416	1.43261345257091	-0.846211153755826	195	0	2	1	16	0	1.25943469989579	0.026110399980098
59839	3	0	186	196.918843707349	-10.9188437073494	1.07263255359354	-1.91884370734937	195	0	3	0	16	0	2.22743690002244	0.396724099991843
59839	3	0	239	196.851800152138	42.1481998478623	-0.0670435552116546	35.1481998478623	232	1	0	0	16	0	2.48414139996748	0.0496643999358639
59839	3	0	234	239.378210961627	-5.37821096162713	42.5264108094894	-7.37821096162711	232	0	1	1	16	0	1.75238349998835	0.118304900010116
59839	3	0	227	236.888658039628	-9.88865803962799	-2.48955292199915	-4.88865803962797	232	0	2	1	16	0	2.0659284000285	0.0484780000988394
59839	3	0	251	234.171729030166	16.828270969834	-2.716929009462	-2.17172903016596	232	0	3	1	16	0	1.97205920005217	0.0381668000482023
59839	3	0	241	238.68645672981	2.31354327018974	4.51472769964429	-6.68645672981025	232	0	4	1	16	0	3.67245529999491	0.289234700030647
59839	3	0	215	238.891191171455	-23.8911911714548	0.204734441644578	-6.89119117145483	232	0	5	0	16	0	2.73552829993423	0.0859798999736086
