ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	confidence	confidenceRT
99002	1	1	248	2.3579059707169	-114.357905970717	NaN	-111.357905970717	251	1	0	0	16	0	2.51484560000017	0.600157000000308	0	NaN
99002	1	0	245	247.73941778343	-2.73941778342995	-114.618488187287	3.26058221657004	251	0	1	1	16	0	2.00492309999981	0.0895998999999392	0	NaN
99002	1	0	255	244.452787060219	10.5472129397813	-3.28663072321127	6.54721293978131	251	0	2	1	16	0	0.922579699999915	0.0416255999998612	0	NaN
99002	1	0	262	250.346175941947	11.6538240580533	5.89338888172798	0.653824058053334	251	0	3	1	16	0	3.29756889999999	0.382666299999983	0	NaN
99002	1	0	259	255.390180570273	3.60981942972714	5.04400462832621	-4.39018057027288	251	0	4	1	16	0	1.88922419999972	0.374056099999962	0	NaN
99002	1	0	232	258.400404778884	-26.4004047788836	3.01022420861073	-7.40040477888361	251	0	5	0	16	0	1.21560599999975	0.217560799999774	0	NaN
99002	1	0	249	231.601303516761	17.3986964832386	-26.7991012621223	19.3986964832387	251	0	6	0	16	0	3.20148530000006	0.502846200000022	0	NaN
99002	1	0	232	249.537728476578	-17.5377284765778	17.9364249598165	1.46227152342222	251	0	7	0	16	1	4.51709560000018	0.0510982000000695	0	NaN
99002	1	0	272	240.728953079144	31.2710469208559	-8.80877539743369	10.2710469208559	251	0	8	0	16	0	1.97293469999977	0.557785299999978	0	NaN
99002	1	0	247	255.888466457784	-8.88846645778375	15.1595133786396	-4.88846645778374	251	0	9	0	16	0	1.94882349999989	0.267070400000193	0	NaN
99002	1	0	238	247.677141616245	-9.67714161624492	-8.21132484153883	3.32285838375509	251	0	10	0	16	0	1.84929749999992	0.700883299999987	0	NaN
99002	1	0	215	242.700427788667	-27.7004277886672	-4.97671382757768	8.29957221133278	251	0	11	1	16	1	4.39430949999996	0.678266500000063	0	NaN
99002	1	0	239	228.882898560364	10.1171014396363	-13.8175292283036	22.1171014396363	251	0	12	0	16	0	6.6314524999998	0.51264029999993	0	NaN
99002	1	0	259	234.522255009925	24.4777449900748	5.63935644956153	16.4777449900748	251	0	13	0	16	0	5.18594530000018	0.286740999999893	0	NaN
99002	1	0	258	247.1354918781	10.8645081218996	12.6132368681751	3.86450812189965	251	0	14	1	16	0	1.14080130000002	0.324574499999926	0	NaN
99002	1	0	227	252.454271254304	-25.4542712543037	5.31877937620334	-1.45427125430369	251	0	15	0	16	0	2.60727319999978	1.00908159999972	0	NaN
