ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	confidence	confidenceRT
99029	3	0	11	17.5255683737229	-6.52556837372288	-2.28822487177274	1.47443162627712	19	0	5	1	8	0	4.18175189988688	0.598621100187302	0	NaN
99029	3	0	34	17.4923245251104	16.5076754748896	-0.0332438486124708	1.5076754748896	19	0	6	1	8	0	2.46931200008839	0.435553099960089	0	NaN
99029	3	0	1	19.7723505325714	-18.7723505325714	2.280026007461	-0.772350532571405	19	0	7	1	8	0	1.97643269971013	0.410096699837595	0	NaN
99029	3	0	59	19.7760766026392	39.2239233973608	0.00372607006779203	-0.776076602639197	19	0	8	0	8	0	1.59816850023344	0.615809800103307	0	NaN
99029	3	0	48	19.9537992203572	28.0462007796428	0.177722617718013	-0.953799220357209	19	0	9	0	8	0	1.58352580014616	0.300818600226194	0	NaN
99029	3	0	9	20.3128262702074	-11.3128262702074	0.359027049850173	-1.31282627020738	19	0	10	0	8	0	1.66448929999024	0.448479400016367	0	NaN
99029	3	0	355	20.5560452195834	-25.5560452195834	0.243218949376057	-1.55604521958344	19	0	11	0	8	0	2.6307365000248	0.263412199914455	0	NaN
99029	3	0	355	21.3093105971726	-26.3093105971726	0.753265377589173	-2.30931059717261	19	0	12	0	8	0	2.26358569972217	0.346856899559498	0	NaN
99029	3	0	35	21.3998101320822	13.6001898679178	0.0904995349096095	-2.39981013208222	19	0	13	0	8	0	2.09536929987371	0.412618800066411	0	NaN
99029	3	0	353	21.9255604935915	-28.9255604935915	0.52575036150927	-2.92556049359149	19	0	14	0	8	0	2.26469330023974	0.665398500394076	0	NaN
99029	3	0	287	22.4595077414563	-95.4595077414563	0.533947247864832	-74.4595077414563	308	1	0	0	8	0	6.13199810031801	2.38093950040638	0	NaN
99029	3	0	292	287.102728969052	4.89727103094764	-95.356778772404	20.8972710309477	308	0	1	1	8	0	3.3175069000572	1.28391529992223	0	NaN
99029	3	0	299	289.630702275808	9.36929772419161	2.52797330675605	18.3692977241916	308	0	2	0	8	0	2.80977499997243	0.926070699933916	0	NaN
99029	3	0	271	291.080397079923	-20.0803970799226	1.44969480411412	16.9196029200775	308	0	3	1	8	0	4.72043260000646	0.669185800012201	0	NaN
99029	3	0	286	283.891191171455	2.10880882854522	-7.18920590846774	24.1088088285452	308	0	4	1	8	0	3.20889269979671	0.391069300007075	0	NaN
99029	3	0	270	284.976835939542	-14.9768359395421	1.08564476808727	23.023164060458	308	0	5	1	8	0	2.87063480028883	0.587886900175363	0	NaN
99029	3	0	125	285.222133226268	-160.222133226268	0.245297286726332	-129.222133226268	156	1	0	0	8	0	1.64439850021154	0.161283900029957	0	NaN
