ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	confidence	confidenceRT
99032	1	1	40	91.3199456939218	-51.3199456939218	NaN	-70.3199456939218	21	1	0	0	8	0	2.52941339975223	1.39732520002872	8	7.30511349998415
99032	1	0	33	45.9270352697722	-12.9270352697722	-45.3929104241496	-24.9270352697722	21	0	1	1	8	0	1.45881130034104	0.0251617003232241	50	3.90340039972216
99032	1	0	349	34.0640555533772	-45.0640555533772	-11.862979716395	-13.0640555533772	21	0	2	0	8	0	5.17476260010153	1.29065070021898	74	3.55343690002337
99032	1	0	21	21.7210508019973	-0.721050801997308	-12.3430047513799	-0.721050801997308	21	0	3	1	8	1	2.19142280006781	0.0254041999578476	100	7.63957120012492
99032	1	0	177	21.682291613245	155.317708386755	-0.0387591887523517	125.317708386755	147	1	0	0	8	0	0.99165409989655	0.210356699768454	100	4.73702589981258
99032	1	0	133	177.36324157386	-44.3632415738596	155.680949960615	-30.3632415738596	147	0	1	0	8	0	0.97216170001775	0.0390185001306236	68	2.21874110028148
99032	1	0	166	145.864059922088	20.1359400779123	-31.4991816517718	1.13594007791225	147	0	2	0	8	1	1.72730139968917	0.0768569000065327	100	4.73731780005619
99032	1	0	197	146.203434865229	50.7965651347707	0.339374943141579	0.796565134770669	147	0	3	0	8	0	2.38640150008723	0.620329299941659	100	2.73593290010467
99032	1	0	121	147.225122675736	-26.2251226757357	1.02168781050641	-0.225122675735743	147	0	4	0	8	0	2.92315989965573	0.0233211000449955	100	2.63571599964052
99032	1	0	183	146.628947994247	36.3710520057529	-0.59617468148862	0.371052005752873	147	0	5	0	8	0	3.23479080013931	0.0336548001505435	100	2.57457329984754
99032	1	0	145	146.836775367863	-1.83677536786273	0.207827373615632	0.163224632137241	147	0	6	1	8	0	2.76796220010146	0.0340638998895884	100	2.40261369990185
99032	1	0	124	145.64566334496	-21.6456633449603	-1.19111202290241	1.35433665503965	147	0	7	1	8	0	1.68388850009069	0.317492700181901	100	3.4363692002371
99032	1	0	82	143.130102354156	-61.130102354156	-2.51556099080435	-36.130102354156	107	1	0	0	8	0	1.45382540021092	0.120251799933612	100	2.48566449992359
99032	1	0	106	132.256295023777	-26.2562950237765	-10.8738073303795	-25.2562950237765	107	0	1	1	8	0	5.19336140016094	0.474762000143528	18	5.23805990023538
99032	1	0	119	118.972085030574	0.0279149694263712	-13.2842099932029	-11.9720850305736	107	0	2	1	8	0	3.59100880008191	0.174655899871141	66	1.41818609973416
99032	1	0	70	119.649863507576	-49.6498635075756	0.677778477001935	-12.6498635075756	107	0	3	0	8	0	1.00424590008333	0.439960099756718	86	1.73550289962441
99032	1	0	121	94.0856167799749	26.9143832200251	-25.5642467276007	12.9143832200251	107	0	4	0	8	0	0.684430100023746	0.0514854001812637	85	1.78502820013091
99032	1	0	55	107.949402992914	-52.9494029929139	13.863786212939	-0.94940299291387	107	0	5	0	8	1	2.68480970012024	0.250425999984145	100	2.66929390002042
99032	1	0	113	108.434948822922	4.565051177078	0.485545830008137	-1.43494882292201	107	0	6	1	8	0	1.04562509991229	0.0316948997788131	50	0.401600500103086
99032	1	0	130	109.551995173241	20.4480048267594	1.11704635031857	-2.55199517324058	107	0	7	0	8	0	1.62639210000634	0.810959900263697	100	2.13554479973391
99032	1	0	81	111.7631101742	-30.7631101741998	2.21111500095924	-4.76311017419983	107	0	8	1	8	0	1.14284279989079	0.343708100263029	100	2.16836229991168
99032	1	0	115	111.356772673405	3.64322732659522	-0.406337500795046	-4.35677267340477	107	0	9	1	8	0	1.85662449989468	0.724027299787849	100	2.00169420009479
99032	1	0	97	114.279514700309	-17.2795147003089	2.92274202690411	-7.27951470030888	107	0	10	1	8	0	0.917836500331759	0.035285800229758	100	1.96864350000396
99032	1	0	345	110.341340412692	-125.341340412692	-3.93817428761648	-124.341340412692	346	1	0	0	8	0	1.03337359987199	0.268073899671435	100	2.00187919987366
99032	1	0	335	344.201365508413	-9.20136550841301	-126.139974904279	1.79863449158697	346	0	1	1	8	0	1.82388419983909	0.123422400094569	50	1.80164639977738
99032	1	0	358	337.425861921352	20.5741380786482	-6.77550358706123	8.5741380786482	346	0	2	0	8	0	1.69413000019267	0.294425699859858	71	3.03583140019327
99032	1	0	322	346.859666890731	-24.8596668907309	9.43380496937913	-0.859666890730928	346	0	3	1	8	0	0.911875599995255	0.29579050000757	82	2.58566260011867
99032	1	0	20	339.702430227771	40.2975697722287	-7.15723666295963	6.2975697722287	346	0	4	0	8	0	1.05758060002699	0.174666300415993	82	1.61885290034115
99032	1	0	126	345.520185165639	140.479814834361	5.81775493786804	161.479814834361	147	1	0	0	8	0	1.08597629982978	0.0861702002584934	82	1.51843009982258
99032	1	0	153	124.474892128972	28.5251078710283	138.954706963332	22.5251078710283	147	0	1	0	8	0	2.37028490006924	0.0208213999867439	62	2.48525580018759
99032	1	0	140	145.285377974947	-5.28537797494747	20.8104858459758	1.71462202505252	147	0	2	1	8	1	1.37589460005984	0.226253599859774	100	2.38565870001912
99032	1	0	125	141.009005957495	-16.0090059574945	-4.27637201745294	5.99099404250546	147	0	3	0	8	0	1.06695599993691	0.0671566999517381	100	2.2190792998299
99032	1	0	150	137.427544526822	12.5724554731778	-3.58146143067235	9.57245547317781	147	0	4	1	8	0	2.31690349988639	0.133170899935067	100	2.30231249984354
99032	1	0	132	139.484606009545	-7.48460600954466	2.05706148272248	7.51539399045534	147	0	5	1	8	0	2.25037869997323	0.0499076000414789	100	2.085528800264
99032	1	0	132	134.854579552071	-2.85457955207067	-4.63002645747398	12.1454204479293	147	0	6	1	8	0	1.83029930014163	0.3302055997774	100	2.4522359999828
99032	1	0	77	132.96266930318	-55.9626693031801	-1.8919102488906	-44.9626693031801	88	1	0	0	8	0	1.49782190006226	0.298436699900776	100	2.25236499961466
99032	1	0	139	96.3054459772686	42.6945540227314	-36.6572233259115	-8.30544597726863	88	0	1	0	8	0	0.555608300026506	0.0246248003095388	46	2.96906730020419
99032	1	0	131	137.368548287725	-6.36854828772534	41.0631023104567	-49.3685482877253	88	0	2	1	8	0	0.833340299781412	0.033744600135833	74	3.00282329972833
99032	1	0	109	136.281161694642	-27.2811616946421	-1.08738659308323	-48.2811616946421	88	0	3	0	8	0	1.31332600023597	0.530414500273764	71	1.21787360031158
99032	1	0	77	126.836054897557	-49.836054897557	-9.44510679708506	-38.836054897557	88	0	4	0	8	0	1.33216689992696	0.348734800238162	80	1.26796690002084
99032	1	0	75	130.186449106293	-55.1864491062935	3.35039420873643	-42.1864491062935	88	0	5	0	8	0	2.24656030023471	0.0456023002043366	89	1.51797610009089
99032	1	0	75	111.577817335473	-36.5778173354731	-18.6086317708204	-23.5778173354731	88	0	6	0	8	0	1.38079599989578	0.0816860999912024	66	3.63644379982725
99032	1	0	75	81.0452058711488	-6.04520587114876	-30.5326114643243	6.95479412885123	88	0	7	1	8	0	0.704755499958992	0.0882627000100911	50	1.1844415999949
99032	1	0	94	79.295993250722	14.704006749278	-1.74921262042676	8.70400674927799	88	0	8	1	8	0	1.41905050026253	0.319272000342607	100	1.96863840008155
99032	1	0	85	85.2363583092738	-0.236358309273842	5.94036505855184	2.76364169072615	88	0	9	1	8	0	0.573405900038779	0.00979420030489564	50	0.534689899999648
99032	1	0	69	87.2169792461434	-18.2169792461434	1.98062093686957	0.783020753856582	88	0	10	1	8	0	0.911588399671018	0.213425199966878	100	2.0185699001886
99032	1	0	117	86.4458217644679	30.5541782355321	-0.771157481675501	1.55417823553208	88	0	11	0	8	0	1.36845499975607	0.252748999744654	100	2.50225490005687
99032	1	0	67	87.0157178564066	-20.0157178564066	0.569896091938728	0.984282143593355	88	0	12	0	8	0	1.01418909989297	0.265177399851382	100	2.16863570036367
99032	1	0	97	84.320750283615	12.679249716385	-2.6949675727916	50.679249716385	135	1	0	1	8	0	2.06081969989464	0.177215799689293	100	2.30203270027414
99032	1	0	161	83.5956472736158	77.4043527263842	-0.725103009999212	51.4043527263842	135	0	1	0	8	0	1.09148920001462	0.225542000029236	100	2.36864860029891
99032	1	0	196	156.850296658373	39.149703341627	73.2546493847572	-21.8502966583731	135	0	2	0	8	0	0.959573300089687	0.0254243998788297	60	1.90200949972495
99032	1	0	180	134.526491941265	45.4735080587349	-22.323804717108	0.473508058734925	135	0	3	0	8	1	2.74471369991079	0.0258527998812497	95	2.50223949970677
99032	1	0	144	132.833085316813	11.1669146831866	-1.69340662445171	2.16691468318663	135	0	4	1	8	0	1.17370759975165	0.359731399919838	90	2.66946640005335
99032	1	0	133	133.025065989118	-0.0250659891180585	0.19198067230469	1.97493401088195	135	0	5	1	8	0	2.79291239986196	0.409231899771839	100	2.03536630002782
99032	1	0	135	134.167491121985	0.832508878015345	1.1424251328666	0.832508878015345	135	0	6	1	8	0	1.8675381001085	0.0139171001501381	100	2.60385210020468
99032	1	0	161	135.142881946987	25.8571180530127	0.975390825002687	-0.142881946987343	135	0	7	0	8	0	1.42726290039718	0.311332500074059	100	2.5191854997538
99032	1	0	181	135.175215904905	45.8247840950947	0.0323339579179717	-0.17521590490531	135	0	8	0	8	0	1.42623959993944	0.343417500145733	100	2.33522460004315
